Time Stamp (ms),qw,qx,qy,qz
425381,0.714417,0.606934,0.129211,-0.323425
425420,0.689636,0.624817,0.125122,-0.343933
425463,0.667969,0.601257,0.142822,-0.414551
425504,0.660583,0.596313,0.12146,-0.439636
425545,0.68219,0.603455,0.108459,-0.398376
425584,0.716248,0.631714,0.0652466,-0.289124
425623,0.708679,0.638916,0.105591,-0.280029
425666,0.719116,0.61908,0.120178,-0.29187
425707,0.730774,0.586304,0.103271,-0.333984
425747,0.756531,0.547607,0.0915527,-0.345581
425789,0.732544,0.566895,0.142517,-0.348816
425828,0.741028,0.570557,0.123901,-0.331665
425869,0.712158,0.585388,0.108398,-0.37207
425908,0.735229,0.570251,0.0683594,-0.359863
425949,0.762634,0.539978,0.0562744,-0.351624
425989,0.764099,0.517395,0.0560913,-0.381226
426031,0.764893,0.509277,0.050354,-0.391174
426071,0.711426,0.51532,0.0861816,-0.46991
426113,0.663574,0.549805,0.0794067,-0.501038
426152,0.66394,0.536865,0.0431519,-0.518738
426195,0.643982,0.556946,0.0651855,-0.520447
426234,0.65625,0.527588,0.043396,-0.53772
426274,0.577148,0.529541,0.0550537,-0.619263
426316,0.493225,0.543091,0.0474854,-0.677917
426356,0.439392,0.559814,0.00952148,-0.702454
426397,0.422852,0.570923,0.0109863,-0.703613
426436,0.398071,0.555542,0.00970459,-0.72998
426478,0.374512,0.558411,-0.0427246,-0.739014
426516,0.415283,0.552124,-0.102234,-0.715698
426557,0.486267,0.533752,-0.102661,-0.684204
426599,0.519165,0.557861,-0.085144,-0.641907
426638,0.516052,0.558777,-0.0675049,-0.645691
426680,0.533997,0.514893,-0.0568237,-0.668213
426720,0.54718,0.514221,-0.0869141,-0.654724
426762,0.591003,0.454041,-0.0602417,-0.664001
426803,0.641052,0.400391,-0.00543213,-0.654724
426843,0.636475,0.302063,-0.00543213,-0.709656
426884,0.627197,0.266724,0.0139771,-0.731628
426923,0.602966,0.255005,0.0195313,-0.755676
426964,0.580139,0.309448,-0.000305176,-0.753418
427004,0.567078,0.331909,-0.024231,-0.753479
427046,0.555176,0.355713,-0.0214233,-0.751526
427084,0.508667,0.409973,-0.0110474,-0.757019
427126,0.511047,0.43158,-0.00848389,-0.743347
427168,0.495361,0.495667,0.00506592,-0.713379
427206,0.497559,0.502563,0.00268555,-0.707031
427249,0.490662,0.527771,-0.0022583,-0.693298
427287,0.505371,0.529846,-0.0105591,-0.68103
427330,0.506226,0.529053,-0.0303345,-0.680359
427369,0.512817,0.516296,-0.0425415,-0.68457
427413,0.513733,0.5047,-0.0474854,-0.692139
427451,0.499817,0.510498,-0.064209,-0.696777
427493,0.485596,0.526489,-0.0836792,-0.69281
427532,0.498962,0.509705,-0.0966797,-0.694153
427572,0.513184,0.487,-0.0889893,-0.701111
427614,0.497986,0.478638,-0.0707397,-0.719666
427654,0.40155,0.498779,-0.041687,-0.766968
427695,0.388611,0.520081,-0.0584717,-0.758362
427735,0.338318,0.530029,-0.0953979,-0.771667
427776,0.282654,0.57019,-0.112732,-0.763062
427816,0.28363,0.60144,-0.107361,-0.739136
427856,0.34082,0.571411,-0.100281,-0.739807
427898,0.293274,0.629395,-0.102051,-0.712402
427938,0.300598,0.594788,-0.0795288,-0.741333
427980,0.296143,0.604492,-0.0546265,-0.737488
428020,0.285583,0.575928,-0.0149536,-0.765869
428062,0.154053,0.615906,-0.0137329,-0.772461
428101,0.0310059,0.627136,-0.0443115,-0.777039
428142,-0.0365601,0.633728,-0.0969238,-0.766602
428183,-0.065979,0.592651,-0.0880737,-0.797913
428222,-0.122375,0.579895,-0.0706177,-0.802368
428264,-0.246033,0.547607,-0.0653076,-0.797058
428305,-0.332336,0.529114,-0.132996,-0.769348
428345,-0.420837,0.460388,-0.19397,-0.757141
428385,-0.516418,0.382996,-0.277039,-0.71405
428424,-0.592163,0.289368,-0.309326,-0.685547
428467,-0.577148,0.205994,-0.383728,-0.690796
428506,-0.536011,0.173645,-0.375549,-0.735901
428548,-0.495239,0.176208,-0.381409,-0.760376
428588,-0.458313,0.236267,-0.484924,-0.70636
428630,-0.470886,0.240417,-0.460876,-0.712769
428669,-0.465881,0.236084,-0.450989,-0.723755
428710,-0.487732,0.202698,-0.426086,-0.734497
428751,-0.511597,0.189392,-0.442993,-0.711426
428790,-0.486755,0.179138,-0.499023,-0.694214
428833,-0.497437,0.191223,-0.476746,-0.699097
428871,-0.45636,0.208618,-0.496887,-0.708069
428913,-0.444641,0.215149,-0.489929,-0.718323
428952,-0.449768,0.223816,-0.483704,-0.716675
428994,-0.412598,0.217407,-0.481384,-0.742126
429035,-0.41272,0.215942,-0.457703,-0.757324
429075,-0.400452,0.234497,-0.48584,-0.740662
429114,-0.408569,0.245361,-0.510193,-0.715942
429156,-0.408142,0.255188,-0.478882,-0.734131
429197,-0.397827,0.248535,-0.468811,-0.748413
429237,-0.388672,0.240723,-0.455261,-0.764038
429278,-0.381348,0.25647,-0.422241,-0.781372
429319,-0.365173,0.29364,-0.415588,-0.779541
429359,-0.367554,0.333069,-0.44989,-0.742615
429399,-0.370178,0.346497,-0.458679,-0.729736
429440,-0.368835,0.350403,-0.436401,-0.742126
429480,-0.366577,0.372559,-0.442444,-0.728699
429520,-0.363525,0.374939,-0.411682,-0.746887
429562,-0.359924,0.411072,-0.426697,-0.720703
429602,-0.356201,0.4198,-0.424194,-0.718994
429643,-0.359253,0.42627,-0.421204,-0.715393
429683,-0.374817,0.438293,-0.434326,-0.691895
429723,-0.374695,0.426453,-0.40979,-0.713989
429765,-0.380676,0.409424,-0.399719,-0.72644
429805,-0.395813,0.412292,-0.397278,-0.718018
429849,-0.403687,0.406921,-0.380066,-0.725952
429887,-0.414612,0.402649,-0.360107,-0.7323
429927,-0.408508,0.405334,-0.359131,-0.734741
429968,-0.414856,0.401794,-0.349731,-0.737671
430008,-0.417297,0.397217,-0.363647,-0.731995
430050,-0.417847,0.391052,-0.371338,-0.731201
430088,-0.417603,0.398804,-0.374023,-0.725708
430130,-0.403503,0.394043,-0.379395,-0.733459
430170,-0.396118,0.381653,-0.363159,-0.752075
430212,-0.398499,0.398804,-0.371704,-0.737549
430251,-0.38446,0.391907,-0.38623,-0.741211
430292,-0.401306,0.390686,-0.362549,-0.744934
430332,-0.39032,0.409119,-0.368835,-0.737732
430373,-0.375427,0.418335,-0.36676,-0.741272
430414,-0.37854,0.432983,-0.348328,-0.740173
430454,-0.369934,0.435059,-0.343628,-0.745483
430498,-0.359924,0.432068,-0.335938,-0.755615
430536,-0.372498,0.458008,-0.361511,-0.721619
430576,-0.3797,0.465881,-0.389771,-0.697754
430617,-0.379272,0.455627,-0.417297,-0.688782
430658,-0.380188,0.434631,-0.412231,-0.704712
430698,-0.383606,0.411987,-0.420288,-0.71167
430738,-0.389343,0.400391,-0.423706,-0.713135
430780,-0.393127,0.408752,-0.445068,-0.693054
430820,-0.392029,0.419128,-0.450012,-0.684204
430860,-0.39856,0.417419,-0.427856,-0.695557
430901,-0.406982,0.406189,-0.39209,-0.718079
430942,-0.404724,0.419067,-0.392212,-0.711853
430983,-0.39093,0.436584,-0.394897,-0.707581
431022,-0.389404,0.453735,-0.392395,-0.698914
431062,-0.383911,0.461731,-0.391052,-0.69751
431104,-0.379883,0.463501,-0.391785,-0.69812
431147,-0.371887,0.457397,-0.394531,-0.704895
431185,-0.371338,0.460388,-0.383972,-0.709045
431225,-0.364014,0.460938,-0.383301,-0.71283
431266,-0.353455,0.464417,-0.357178,-0.729248
431307,-0.352478,0.498596,-0.397644,-0.684875
431347,-0.352722,0.518555,-0.42981,-0.649597
431390,-0.351196,0.532837,-0.414551,-0.648743
431429,-0.361572,0.541748,-0.39093,-0.65033
431468,-0.359314,0.544556,-0.390564,-0.649414
431509,-0.366882,0.55835,-0.400208,-0.627258
431551,-0.366272,0.556274,-0.367432,-0.649109
431592,-0.37146,0.555298,-0.364685,-0.648621
431633,-0.364075,0.561584,-0.374207,-0.641907
431674,-0.362305,0.565735,-0.382629,-0.634216
431714,-0.380432,0.574646,-0.414124,-0.594543
431753,-0.381775,0.577087,-0.438538,-0.573486
431795,-0.381042,0.571106,-0.472656,-0.55249
431834,-0.383057,0.556641,-0.478455,-0.560791
431877,-0.378845,0.532471,-0.44574,-0.611816
431917,-0.388123,0.516296,-0.435242,-0.627197
431956,-0.384277,0.508179,-0.442078,-0.631409
431998,-0.390381,0.50647,-0.442627,-0.628601
432037,-0.397888,0.49939,-0.463745,-0.614197
432080,-0.404358,0.491943,-0.495789,-0.590515
432120,-0.414246,0.476685,-0.527771,-0.567993
432159,-0.463318,0.445435,-0.471191,-0.604126
432200,-0.495605,0.414917,-0.427612,-0.631897
432241,-0.509277,0.376404,-0.391846,-0.667358
432281,-0.51947,0.353516,-0.370605,-0.68396
432322,-0.579163,0.342041,-0.33905,-0.657715
432364,-0.639893,0.331116,-0.348328,-0.599609
432402,-0.64209,0.30957,-0.422058,-0.560181
432445,-0.6651,0.255554,-0.418823,-0.562927
432484,-0.671265,0.214111,-0.373169,-0.603577
432524,-0.666687,0.200989,-0.344666,-0.629578
432565,-0.586182,0.186462,-0.338623,-0.711975
432606,-0.541199,0.195618,-0.344116,-0.741882
432648,-0.519592,0.213379,-0.326721,-0.760071
432686,-0.546387,0.198914,-0.28302,-0.762756
432729,-0.605225,0.19574,-0.325623,-0.699524
432767,-0.676758,0.172485,-0.346436,-0.626282
432808,-0.67865,0.103516,-0.333801,-0.645996
432850,-0.686096,0.0648804,-0.3349,-0.642639
432890,-0.690186,0.0548706,-0.346619,-0.632813
432931,-0.698364,0.0532837,-0.304565,-0.645508
432970,-0.71582,0.0507813,-0.349182,-0.6026
433012,-0.775269,0.0603027,-0.411072,-0.475769
433052,-0.785278,0.00726318,-0.385376,-0.484558
433094,-0.794861,-0.0055542,-0.418152,-0.439636
433134,-0.806702,-0.00671387,-0.377075,-0.455017
433172,-0.803223,-0.0298462,-0.420715,-0.420593
433215,-0.799744,-0.0640869,-0.518188,-0.296265
433255,-0.787231,-0.111816,-0.485596,-0.36322
433296,-0.762024,-0.155762,-0.447632,-0.441223
433336,-0.775879,-0.139893,-0.383911,-0.480713
433380,-0.754089,-0.133423,-0.372742,-0.524048
433417,-0.753967,-0.141052,-0.356506,-0.533386
433457,-0.724731,-0.171143,-0.437805,-0.503784
433500,-0.717407,-0.170166,-0.455261,-0.499146
433539,-0.745911,-0.158386,-0.446533,-0.468079
433582,-0.762634,-0.150391,-0.471069,-0.417053
433620,-0.7547,-0.161499,-0.465698,-0.432983
433662,-0.767822,-0.162231,-0.434143,-0.442322
433702,-0.757629,-0.169312,-0.434937,-0.456238
433741,-0.731384,-0.189209,-0.479065,-0.44696
433783,-0.732605,-0.188416,-0.4729,-0.451843
433824,-0.713501,-0.19458,-0.508423,-0.44104
433864,-0.717957,-0.189941,-0.494263,-0.451843
433905,-0.725464,-0.174377,-0.462219,-0.479248
433946,-0.722351,-0.15802,-0.468506,-0.483459
433987,-0.75061,-0.137573,-0.432251,-0.480347
434027,-0.737061,-0.146545,-0.458679,-0.474243
434067,-0.740417,-0.142395,-0.43811,-0.489441
434109,-0.740967,-0.145325,-0.457703,-0.469421
434150,-0.741455,-0.157166,-0.472839,-0.449402
434188,-0.717346,-0.16626,-0.514709,-0.439148
434229,-0.715149,-0.166565,-0.513245,-0.444336
434269,-0.750916,-0.168945,-0.452026,-0.450806
434310,-0.740417,-0.16864,-0.477905,-0.441528
434350,-0.751404,-0.166992,-0.471619,-0.430176
434390,-0.742004,-0.166016,-0.496765,-0.418457
434433,-0.736145,-0.170044,-0.496521,-0.427429
434472,-0.722778,-0.174683,-0.507263,-0.435669
434515,-0.727539,-0.181824,-0.496338,-0.437378
434553,-0.732849,-0.184204,-0.46521,-0.46106
434596,-0.713135,-0.18219,-0.473755,-0.483582
434635,-0.738281,-0.164551,-0.431396,-0.491699
434678,-0.730774,-0.15863,-0.449341,-0.488831
434716,-0.746521,-0.154785,-0.447021,-0.467957
434757,-0.727112,-0.159668,-0.494446,-0.44873
434798,-0.723877,-0.155334,-0.489441,-0.460754
434838,-0.713684,-0.1651,-0.517029,-0.442749
434880,-0.722717,-0.166626,-0.502319,-0.444519
434919,-0.741882,-0.17041,-0.476379,-0.440063
434960,-0.741333,-0.183838,-0.479675,-0.431946
435000,-0.726013,-0.189575,-0.460876,-0.473877
435041,-0.699585,-0.185669,-0.494141,-0.481567
435081,-0.715881,-0.15979,-0.460693,-0.499756
435124,-0.717834,-0.158325,-0.465698,-0.492737
435164,-0.728455,-0.145081,-0.444946,-0.500366
435202,-0.737427,-0.153625,-0.435974,-0.492493
435245,-0.748779,-0.156494,-0.416626,-0.49115
435286,-0.739685,-0.171082,-0.449524,-0.470642
435327,-0.707947,-0.191101,-0.496521,-0.464478
435366,-0.698486,-0.184448,-0.499695,-0.477844
435405,-0.686096,-0.179382,-0.524292,-0.471375
435449,-0.688721,-0.168335,-0.520325,-0.475952
435487,-0.712585,-0.166199,-0.487793,-0.476074
435528,-0.704834,-0.166992,-0.491089,-0.483887
435568,-0.701416,-0.169678,-0.49231,-0.486694
435609,-0.671143,-0.17749,-0.521423,-0.496094
435650,-0.659546,-0.171936,-0.523315,-0.511475
435690,-0.673645,-0.166443,-0.504089,-0.514221
435733,-0.658264,-0.175049,-0.501648,-0.533264
435771,-0.692261,-0.163086,-0.479614,-0.513977
435814,-0.722229,-0.169617,-0.452332,-0.494995
435852,-0.719299,-0.182129,-0.44342,-0.502808
435896,-0.713135,-0.18396,-0.436401,-0.516846
435934,-0.734375,-0.177429,-0.423401,-0.5
435974,-0.726685,-0.182617,-0.471558,-0.465027
436017,-0.709534,-0.190918,-0.506775,-0.450928
436055,-0.716553,-0.18689,-0.492004,-0.457764
436098,-0.700867,-0.184021,-0.531433,-0.438782
436136,-0.715271,-0.182983,-0.501038,-0.451538
436178,-0.71759,-0.178711,-0.494995,-0.456238
436218,-0.713562,-0.18103,-0.492065,-0.4646
436259,-0.719543,-0.183167,-0.482788,-0.464355
436299,-0.759277,-0.179199,-0.44519,-0.439514
436340,-0.799438,-0.181885,-0.36908,-0.437683
436381,-0.812927,-0.205322,-0.326172,-0.436584
436423,-0.831665,-0.228394,-0.241089,-0.444946
436461,-0.822205,-0.25647,-0.263,-0.434753
436502,-0.832458,-0.269043,-0.397766,-0.276367
436544,-0.824951,-0.291016,-0.421875,-0.238342
436584,-0.84137,-0.301025,-0.388306,-0.225098
436624,-0.851929,-0.310547,-0.37384,-0.195068
436664,-0.849182,-0.335266,-0.380798,-0.146667
436705,-0.849365,-0.356934,-0.387085,0.0362549
436746,-0.837646,-0.38446,-0.384827,0.0491943
436785,-0.866516,-0.361816,-0.326416,0.108032
436827,-0.858093,-0.37793,-0.324524,0.124634
436869,-0.81366,-0.404968,-0.341187,0.239868
436910,-0.760437,-0.476013,-0.351318,0.267822
436950,-0.76709,-0.451172,-0.304626,0.339478
436989,-0.743347,-0.362976,-0.292725,0.479614
437031,-0.75293,-0.306396,-0.287659,0.50647
437071,-0.766174,-0.251953,-0.255371,0.533203
437112,-0.782166,-0.23645,-0.234802,0.526489
437151,-0.797363,-0.1922,-0.185181,0.54126
437194,-0.767639,-0.197205,-0.173279,0.584595
437233,-0.736633,-0.262512,-0.173035,0.598755
437272,-0.711487,-0.310608,-0.102417,0.621887
437314,-0.731384,-0.345398,-0.0982056,0.579773
437353,-0.75885,-0.32312,-0.0809326,0.559631
437396,-0.764282,-0.330566,-0.114075,0.54187
437436,-0.78772,-0.324402,-0.111511,0.511719
437476,-0.788635,-0.361145,-0.152222,0.473694
437517,-0.747742,-0.413269,-0.220215,0.470764
437557,-0.728699,-0.390076,-0.288635,0.483276
437599,-0.780396,-0.363647,-0.293518,0.415344
437639,-0.770935,-0.354187,-0.309387,0.429565
437680,-0.783081,-0.349792,-0.340088,0.385681
437720,-0.724854,-0.387268,-0.410339,0.395264
437761,-0.733215,-0.390015,-0.392761,0.394958
437800,-0.681702,-0.42041,-0.411804,0.434692
437843,-0.660889,-0.428406,-0.417297,0.453369
437883,-0.630981,-0.407349,-0.423584,0.50647
437922,-0.58667,-0.455811,-0.418823,0.522156
437963,-0.571777,-0.499451,-0.389282,0.521606
438002,-0.523926,-0.534058,-0.415161,0.517578
438046,-0.539246,-0.511841,-0.451172,0.493652
438084,-0.592468,-0.450623,-0.458801,0.485168
438126,-0.577209,-0.456604,-0.484741,0.472595
438166,-0.535828,-0.496765,-0.491577,0.473816
438206,-0.549438,-0.493958,-0.46875,0.484192
438248,-0.585693,-0.497375,-0.434631,0.469788
438288,-0.602661,-0.476868,-0.436951,0.467407
438330,-0.597046,-0.477417,-0.457275,0.454407
438370,-0.57428,-0.499451,-0.465027,0.452271
438410,-0.580261,-0.49707,-0.455688,0.456726
438449,-0.612488,-0.493164,-0.420959,0.452209
438491,-0.610168,-0.506042,-0.402222,0.45813
438532,-0.5755,-0.539185,-0.411499,0.456909
438571,-0.584351,-0.544006,-0.387878,0.460632
438613,-0.555847,-0.580811,-0.373901,0.462524
438654,-0.531799,-0.62085,-0.345703,0.460632
438694,-0.546082,-0.605408,-0.315735,0.485413
438735,-0.563232,-0.585754,-0.287537,0.506958
438775,-0.560181,-0.57959,-0.291565,0.515076
438817,-0.538513,-0.588013,-0.304138,0.52124
438857,-0.517273,-0.610352,-0.318054,0.508667
438899,-0.542908,-0.606628,-0.299438,0.49762
438938,-0.566284,-0.591614,-0.283752,0.49884
438979,-0.56604,-0.603455,-0.276672,0.488831
439019,-0.617188,-0.610962,-0.219971,0.444336
439059,-0.675049,-0.554688,-0.204407,0.441406
439101,-0.6875,-0.538635,-0.232849,0.427734
439140,-0.709045,-0.437439,-0.218384,0.508118
439182,-0.678284,-0.42334,-0.254456,0.544067
439222,-0.706604,-0.342163,-0.247559,0.567749
439262,-0.692383,-0.251465,-0.200439,0.645874
439301,-0.700867,-0.25354,-0.199097,0.636292
439343,-0.718079,-0.214722,-0.16156,0.642029
439385,-0.701538,-0.248291,-0.157043,0.649292
439425,-0.709167,-0.25769,-0.150146,0.638855
439466,-0.675171,-0.263855,-0.142883,0.673889
439504,-0.655701,-0.283997,-0.133911,0.686646
439547,-0.667297,-0.278259,-0.113159,0.68158
439588,-0.665527,-0.282166,-0.0991211,0.683838
439629,-0.676208,-0.272461,-0.092041,0.678284
439668,-0.727234,-0.294067,-0.0909424,0.613525
439709,-0.806763,-0.396301,-0.127747,0.419189
439749,-0.781494,-0.512878,-0.190613,0.299805
439790,-0.752686,-0.568176,-0.199402,0.266113
439831,-0.751526,-0.559753,-0.219788,0.271301
439870,-0.750671,-0.553589,-0.213013,0.290894
439912,-0.752563,-0.533447,-0.207458,0.325745
439952,-0.762268,-0.551453,-0.17395,0.290894
439991,-0.775696,-0.549927,-0.146423,0.272888
440033,-0.773743,-0.590942,-0.151367,0.170654
440075,-0.803589,-0.570496,-0.125549,0.113953
440116,-0.778198,-0.600098,-0.18396,0.0209961
440155,-0.7677,-0.590271,-0.214722,-0.127075
440197,-0.784546,-0.556519,-0.257751,-0.0912476
440236,-0.821411,-0.516785,-0.207764,-0.122742
440278,-0.815247,-0.519043,-0.210815,-0.146729
440318,-0.746948,-0.525269,-0.258301,-0.315247
440359,-0.711243,-0.478882,-0.34259,-0.383972
440398,-0.773438,-0.379639,-0.332642,-0.383362
440438,-0.801697,-0.349121,-0.315674,-0.368408
440483,-0.824402,-0.359253,-0.308105,-0.310486
440519,-0.847839,-0.349487,-0.277161,-0.286682
440563,-0.864014,-0.323181,-0.318359,-0.218384
440602,-0.869446,-0.314209,-0.299316,-0.236023
440642,-0.871826,-0.327698,-0.31073,-0.189697
440683,-0.883972,-0.321472,-0.334717,-0.0562744
440724,-0.856934,-0.3479,-0.380249,0.00628662
440764,-0.863464,-0.381836,-0.329041,-0.0202026
440805,-0.858093,-0.419556,-0.290588,-0.0562134
440844,-0.857178,-0.434937,-0.250061,-0.116455
440886,-0.857056,-0.430359,-0.259949,-0.11261
440926,-0.811401,-0.410889,-0.268311,-0.317444
440966,-0.790222,-0.31958,-0.339355,-0.397766
441007,-0.762695,-0.247925,-0.368164,-0.470398
441048,-0.731689,-0.239319,-0.392944,-0.502869
441088,-0.721863,-0.214111,-0.364319,-0.548035
441130,-0.7052,-0.169312,-0.343933,-0.596497
441170,-0.658936,-0.136108,-0.390991,-0.628052
441212,-0.589539,-0.0874634,-0.429321,-0.678589
441250,-0.599792,-0.0101929,-0.414368,-0.684448
441290,-0.576294,0.00744629,-0.373718,-0.726746
441332,-0.525452,-0.00946045,-0.414917,-0.742737
441372,-0.47998,0.0183716,-0.404175,-0.778381
441414,-0.448975,0.0420532,-0.370422,-0.812073
441453,-0.35553,0.0810547,-0.391968,-0.844604
441495,-0.317871,0.188293,-0.398438,-0.839478
441536,-0.307251,0.209045,-0.340332,-0.86377
441576,-0.302063,0.220703,-0.375427,-0.848022
441616,-0.142944,0.240967,-0.429199,-0.858643
441656,-0.071167,0.287415,-0.435791,-0.849976
441697,-0.0541382,0.34137,-0.414917,-0.841675
441736,-0.0354004,0.377991,-0.387695,-0.839966
441780,-0.0303955,0.404541,-0.356323,-0.841675
441820,-0.0627441,0.387146,-0.290161,-0.872925
441860,-0.013855,0.403381,-0.315979,-0.858643
441900,0.112671,0.412598,-0.313782,-0.847717
441942,0.207092,0.44519,-0.299927,-0.817871
441982,0.272583,0.485779,-0.295471,-0.776184
442022,0.290466,0.516602,-0.281067,-0.754822
442064,0.289124,0.57782,-0.297424,-0.702881
442102,0.302368,0.599854,-0.31665,-0.669678
442144,0.272339,0.635559,-0.32074,-0.647339
442184,0.28479,0.632874,-0.291504,-0.658325
442224,0.253723,0.614075,-0.273254,-0.695618
442266,0.248108,0.594727,-0.255676,-0.720703
442306,0.253296,0.59198,-0.253113,-0.722046
442349,0.285583,0.57782,-0.260376,-0.718872
442387,0.325745,0.630859,-0.267029,-0.651611
442428,0.370483,0.601013,-0.232727,-0.668823
442469,0.359863,0.618408,-0.203369,-0.668396
442511,0.343384,0.570801,-0.187866,-0.721802
442549,0.312439,0.601563,-0.171204,-0.714966
442590,0.296814,0.594788,-0.175171,-0.726257
442631,0.279419,0.610291,-0.159546,-0.723877
442671,0.255737,0.661438,-0.152588,-0.688293
442713,0.228271,0.709595,-0.134521,-0.652893
442753,0.239685,0.716553,-0.123291,-0.643372
442795,0.191101,0.778992,-0.117065,-0.585632
442834,0.221069,0.753113,-0.114258,-0.60907
442875,0.238586,0.747986,-0.124268,-0.60675
442915,0.261353,0.736206,-0.15155,-0.60553
442955,0.197693,0.734985,-0.141235,-0.633057
442997,0.110596,0.768188,-0.150757,-0.612305
443036,0.153992,0.72998,-0.230225,-0.624817
443080,0.233215,0.683655,-0.263367,-0.639465
443118,0.318176,0.668213,-0.260132,-0.620117
443161,0.322815,0.658813,-0.193604,-0.651367
443201,0.332336,0.659729,-0.15564,-0.655823
